id,y_true,score
6977_halu,1,2.631117403926341
6977_right,0,1.607625171032971
5885_halu,1,4.4955842783491
5885_right,0,3.2740256221564663
624_halu,1,2.9772854694238786
624_right,0,1.673074290282148
290_halu,1,3.8401261537323794
290_right,0,0.0
2018_halu,1,1.0039596248522609
2018_right,0,0.0
668_halu,1,2.519694037702248
668_right,0,0.0
8921_halu,1,4.207925059110447
8921_right,0,0.0
8264_halu,1,3.976968771024924
8264_right,0,3.2684552235683126
9696_halu,1,2.2607894498870493
9696_right,0,1.011990091495516
1631_halu,1,1.346407942445104
1631_right,0,0.0
5170_halu,1,2.1769918731856386
5170_right,0,0.0
7205_halu,1,3.0816006790817334
7205_right,0,0.0
2522_halu,1,5.358242462295385
2522_right,0,0.0
2215_halu,1,4.60994685885349
2215_right,0,2.9835230406874285
6968_halu,1,4.176435172430932
6968_right,0,2.1577415089914984
6496_halu,1,3.612734904389826
6496_right,0,0.9623355060982548
6213_halu,1,4.620999915931344
6213_right,0,0.0
7032_halu,1,3.056722615397629
7032_right,0,0.8808909004298896
7420_halu,1,4.499503090831032
7420_right,0,0.0
1107_halu,1,1.456142625203123
1107_right,0,0.0
450_halu,1,3.358960787445179
450_right,0,2.022828830368681
6289_halu,1,3.8998120556491833
6289_right,0,0.0
9966_halu,1,4.287225932346097
9966_right,0,0.0
135_halu,1,4.253750047315532
135_right,0,2.611182303277526
1785_halu,1,3.524275284783009
1785_right,0,1.2698130714783642
3404_halu,1,4.698053175995322
3404_right,0,2.628662977122217
2906_halu,1,2.3326743343041447
2906_right,0,1.1817241561281089
8304_halu,1,3.4961130739382087
8304_right,0,0.0
7492_halu,1,4.534617216021826
7492_right,0,3.2007514586549464
6100_halu,1,4.448172669350206
6100_right,0,1.9197200154758287
4504_halu,1,4.137540523909426
4504_right,0,0.0
5053_halu,1,1.981407219527499
5053_right,0,0.0
5205_halu,1,3.612558633786528
5205_right,0,0.0
4080_halu,1,4.286832429335806
4080_right,0,0.0
6918_halu,1,3.9895730378380745
6918_right,0,0.0
6802_halu,1,3.3968389044590954
6802_right,0,3.687178667106666
5206_halu,1,4.597055881966929
5206_right,0,3.0630129436621005
532_halu,1,3.571519766796162
532_right,0,0.9818110436416604
4830_halu,1,3.512537589033947
4830_right,0,0.0
4038_halu,1,5.237388813678137
4038_right,0,0.0
4084_halu,1,3.4474904218780464
4084_right,0,1.372831893357744
3204_halu,1,1.389727350269818
3204_right,0,2.2310976364787694
7110_halu,1,4.444983344782417
7110_right,0,4.5121208930893895
330_halu,1,4.096607204132658
330_right,0,0.0
4957_halu,1,4.432387419016036
4957_right,0,0.0
3033_halu,1,4.149168922498543
3033_right,0,0.0
7684_halu,1,2.511613692678917
7684_right,0,0.0
1597_halu,1,3.1016740691880518
1597_right,0,0.0
9919_halu,1,4.312336591656953
9919_right,0,3.17330597458137
3597_halu,1,4.2027959031261
3597_right,0,0.0
9038_halu,1,3.7576526605121168
9038_right,0,2.061221901263143
8001_halu,1,3.964311065280134
8001_right,0,2.4045504260556894
590_halu,1,4.490917643854479
590_right,0,1.4906234582322662
647_halu,1,3.778038463957468
647_right,0,0.0
9102_halu,1,4.505892121572629
9102_right,0,0.0
8015_halu,1,2.0513456106422168
8015_right,0,0.0
3771_halu,1,3.738203609867359
3771_right,0,3.2739908302462277
9039_halu,1,4.579721752926248
9039_right,0,0.0
5082_halu,1,3.8855949006999815
5082_right,0,0.0
7882_halu,1,3.1243025476947843
7882_right,0,0.0
9362_halu,1,3.908273137515352
9362_right,0,0.0
4210_halu,1,4.452398126126836
4210_right,0,3.2831549799502286
8834_halu,1,1.7296469137646728
8834_right,0,0.0
8699_halu,1,4.266461057593565
8699_right,0,0.0
1795_halu,1,3.348387938555757
1795_right,0,0.0
2586_halu,1,2.671471350320981
2586_right,0,2.1820195792089576
8355_halu,1,4.0297292721282805
8355_right,0,0.0
2316_halu,1,3.995588744674039
2316_right,0,1.307757086671644
4185_halu,1,3.200973250163915
4185_right,0,0.0
8827_halu,1,4.084408113843055
8827_right,0,2.0102824090786835
7072_halu,1,4.842554887414714
7072_right,0,0.0
5234_halu,1,4.481146827703849
5234_right,0,0.0
8743_halu,1,3.9280541613684905
8743_right,0,0.0
8670_halu,1,4.613746540612497
8670_right,0,1.2830420723694873
4768_halu,1,4.625127011377765
4768_right,0,0.0
9972_halu,1,4.13529588064034
9972_right,0,1.2750767528403493
7144_halu,1,4.252470423801456
7144_right,0,0.0
2913_halu,1,4.189200726008879
2913_right,0,0.0
9871_halu,1,4.369770317742503
9871_right,0,0.0
9893_halu,1,3.928105707686431
9893_right,0,2.1924891372215294
2075_halu,1,4.194243206989453
2075_right,0,0.0
4302_halu,1,3.755228254392971
4302_right,0,0.0
5822_halu,1,3.946990236342249
5822_right,0,0.0
2149_halu,1,3.8937015459380784
2149_right,0,3.379242395024804
144_halu,1,2.544747049096288
144_right,0,1.644679992685773
4963_halu,1,3.80071717224071
4963_right,0,0.0
8159_halu,1,4.257789585025498
8159_right,0,1.2950812603434343
9030_halu,1,4.599568885020297
9030_right,0,2.2839965484509355
4775_halu,1,4.521710915118569
4775_right,0,1.9617335456282063
8933_halu,1,3.4233423397005045
8933_right,0,0.0
7749_halu,1,3.61404373342248
7749_right,0,0.0
9828_halu,1,4.534825044812017
9828_right,0,0.0
9214_halu,1,4.293007788746458
9214_right,0,3.010071346209933
6060_halu,1,5.066399398678885
6060_right,0,3.3212316459843425
9475_halu,1,4.608819972641227
9475_right,0,0.0
6409_halu,1,3.585883574194152
6409_right,0,1.2466909102527717
3317_halu,1,1.2612525799527925
3317_right,0,0.0
7464_halu,1,3.507388512822846
7464_right,0,0.0
3061_halu,1,1.8109878254567864
3061_right,0,0.0
1355_halu,1,3.8156077367052257
1355_right,0,1.8333061071308383
4514_halu,1,1.4421389258990431
4514_right,0,0.0
5505_halu,1,2.835299777040519
5505_right,0,0.0
5250_halu,1,2.688120445259901
5250_right,0,1.2616374152616203
4511_halu,1,3.042731159412109
4511_right,0,0.0
1730_halu,1,3.5067029353865897
1730_right,0,0.0
1758_halu,1,3.9965157916055167
1758_right,0,3.841722762140257
6650_halu,1,4.484464920776888
6650_right,0,0.0
6646_halu,1,3.9149034502867295
6646_right,0,2.4621532876487136
9860_halu,1,4.254675764142328
9860_right,0,1.509125880255538
4139_halu,1,4.221544582810847
4139_right,0,2.4931731151177585
9393_halu,1,3.9194877434963096
9393_right,0,0.0
5123_halu,1,4.736515780282761
5123_right,0,0.0
0_halu,1,1.7870647543198075
0_right,0,0.0
1864_halu,1,1.1004427632108569
1864_right,0,0.0
543_halu,1,4.491584911089786
543_right,0,2.39105109230431
349_halu,1,4.101283081262015
349_right,0,1.9562620550315009
6906_halu,1,5.384016695720788
6906_right,0,2.0276734396588587
9765_halu,1,3.469924381789868
9765_right,0,0.0
2523_halu,1,4.582840523703836
2523_right,0,0.0
3464_halu,1,4.1157255545638085
3464_right,0,4.46480174746054
457_halu,1,4.576881458367689
457_right,0,0.0
3023_halu,1,4.654419854939167
3023_right,0,0.0
7261_halu,1,3.160583126656072
7261_right,0,5.317731373849931
9515_halu,1,3.462175302796969
9515_right,0,1.696024258273671
7872_halu,1,3.673674565809216
7872_right,0,0.0
6625_halu,1,4.528562842895751
6625_right,0,2.224690919037563
2534_halu,1,1.2172544567130263
2534_right,0,2.1416788299383813
131_halu,1,3.971760979134947
131_right,0,1.926744466056505
3704_halu,1,4.529646294080188
3704_right,0,2.1751203457711474
1372_halu,1,4.005374480347796
1372_right,0,1.462180536193352
6200_halu,1,4.5485179707864685
6200_right,0,4.73495821959727
4856_halu,1,4.681115165999447
4856_right,0,0.0
4712_halu,1,2.284781495418676
4712_right,0,0.0
5544_halu,1,2.610640218204652
5544_right,0,2.7312581483067264
1413_halu,1,4.3006872163322045
1413_right,0,3.966390415413683
4113_halu,1,5.187620086835797
4113_right,0,1.7496749716608366
655_halu,1,4.4805436552236255
655_right,0,2.087081806769
8137_halu,1,5.305543588047137
8137_right,0,0.0
4098_halu,1,3.6248107354391865
4098_right,0,1.916536534218785
592_halu,1,4.413136677815309
592_right,0,0.0
8708_halu,1,4.763739084595016
8708_right,0,0.0
3123_halu,1,3.7909641683314543
3123_right,0,0.0
3047_halu,1,4.519559785122235
3047_right,0,0.0
3887_halu,1,3.181693781995458
3887_right,0,2.3834629758489285
5735_halu,1,3.958190845128284
5735_right,0,0.0
2184_halu,1,2.322155459378294
2184_right,0,4.3106799384244505
2145_halu,1,4.620862683119405
2145_right,0,0.6810225572045708
7047_halu,1,4.478113664957943
7047_right,0,0.0
3105_halu,1,3.697957564553675
3105_right,0,0.0
9233_halu,1,5.091331851433794
9233_right,0,0.0
9096_halu,1,4.191786549233989
9096_right,0,0.0
2769_halu,1,4.040871851917113
2769_right,0,2.1305260071191103
5221_halu,1,4.592026974838816
5221_right,0,2.672996687655766
5833_halu,1,4.537160819882299
5833_right,0,1.671918758706906
1732_halu,1,3.39628962645364
1732_right,0,0.0
265_halu,1,3.938042788631298
265_right,0,2.0606062150339404
5144_halu,1,3.546908748624869
5144_right,0,0.0
8267_halu,1,4.4891624749050765
8267_right,0,0.0
3937_halu,1,4.5350721900422855
3937_right,0,0.0
761_halu,1,2.95531413707323
761_right,0,0.0
7220_halu,1,3.870325977534165
7220_right,0,2.232376590939651
8439_halu,1,0.0
8439_right,0,0.0
3257_halu,1,3.0988352854868664
3257_right,0,0.0
4338_halu,1,2.3729050357279986
4338_right,0,1.4966281941955035
4362_halu,1,2.628252040014629
4362_right,0,0.0
316_halu,1,3.271976287372613
316_right,0,1.618079470650526
8069_halu,1,4.62411364861177
8069_right,0,3.1654566516913567
1851_halu,1,4.237505973043732
1851_right,0,1.1285771167031486
2484_halu,1,4.652734268487794
2484_right,0,2.536912903356205
9873_halu,1,4.363265548613901
9873_right,0,0.0
9574_halu,1,3.0472112760036847
9574_right,0,0.0
1078_halu,1,3.84183039740875
1078_right,0,1.0992219904244624
8358_halu,1,3.864746540792455
8358_right,0,1.4820077757491128
7333_halu,1,3.5414814340419256
7333_right,0,0.0
1071_halu,1,5.013710622477315
1071_right,0,5.145604265001413
103_halu,1,4.475812744316394
103_right,0,0.0
5748_halu,1,3.6829992730720025
5748_right,0,3.467955838564295
1418_halu,1,1.433540279147469
1418_right,0,0.8045198399110016
1658_halu,1,4.147757296022474
1658_right,0,1.9893759722961284
5284_halu,1,4.584041735091036
5284_right,0,3.689553211633802
1149_halu,1,4.369840799501217
1149_right,0,0.0
7150_halu,1,3.623462196269697
7150_right,0,0.0
1568_halu,1,4.621465997640419
1568_right,0,0.0
1087_halu,1,3.722213613869079
1087_right,0,3.862718595188751
6085_halu,1,2.3339240852630927
6085_right,0,0.0
8674_halu,1,0.0
8674_right,0,2.43913218670766
8341_halu,1,3.811969027827205
8341_right,0,0.0
7811_halu,1,5.459017116061972
7811_right,0,2.34747602129926
6084_halu,1,2.117114101669448
6084_right,0,1.740900281621518
8773_halu,1,4.249964615323949
8773_right,0,2.482083694187822
8757_halu,1,4.737453545223075
8757_right,0,1.3263236601209245
1692_halu,1,2.046922097219495
1692_right,0,0.0
4734_halu,1,4.548594577735781
4734_right,0,3.130121587766793
3387_halu,1,4.523948459230287
3387_right,0,5.269211842198834
3646_halu,1,1.9261046607197307
3646_right,0,0.0
1683_halu,1,5.327635790309343
1683_right,0,0.0
8_halu,1,4.3402231859379405
8_right,0,0.0
6062_halu,1,0.0
6062_right,0,0.0
6516_halu,1,2.657572939315515
6516_right,0,2.2291574656568858
4123_halu,1,4.623686164340034
4123_right,0,1.9070763637452457
8729_halu,1,3.05052824756744
8729_right,0,1.1742001083096691
6045_halu,1,3.7877981257661095
6045_right,0,0.0
567_halu,1,3.4061072862585107
567_right,0,0.0
9161_halu,1,1.8548992891850404
9161_right,0,0.0
1803_halu,1,3.617993387976858
1803_right,0,0.0
8501_halu,1,2.16165770360662
8501_right,0,1.1065224288611506
4900_halu,1,4.767349292762934
4900_right,0,0.0
1599_halu,1,2.1592234738416263
1599_right,0,0.0
7931_halu,1,2.836296199300224
7931_right,0,0.0
9547_halu,1,3.8821195961241
9547_right,0,0.0
2823_halu,1,3.124906126143651
2823_right,0,0.0
5467_halu,1,4.477251029557424
5467_right,0,2.62839314704925
3529_halu,1,3.179992193969972
3529_right,0,0.0
8683_halu,1,5.143968442771515
8683_right,0,2.9345839175285597
1155_halu,1,3.3525169725759048
1155_right,0,1.2275361338215125
6547_halu,1,3.858141202732389
6547_right,0,0.0
9088_halu,1,4.024847503917084
9088_right,0,1.286283558453326
7620_halu,1,4.470204684496496
7620_right,0,0.0
8296_halu,1,5.124961931034653
8296_right,0,0.0
4540_halu,1,2.3584106013029027
4540_right,0,0.0
9134_halu,1,1.3861817710629123
9134_right,0,3.738209040519921
6482_halu,1,4.556292020858376
6482_right,0,3.183743272412765
5826_halu,1,3.9716358186127225
5826_right,0,2.891679859629363
1190_halu,1,3.789905198733642
1190_right,0,1.8617798301859647
7444_halu,1,3.722651007770059
7444_right,0,1.1367887944086712
8520_halu,1,4.348988351396097
8520_right,0,0.0
960_halu,1,2.3637481557985462
960_right,0,2.165789867653994
7454_halu,1,3.640896620676072
7454_right,0,3.497768807542579
36_halu,1,4.009010602046885
36_right,0,0.0
7516_halu,1,2.8457123857107844
7516_right,0,0.0
7644_halu,1,3.447601290548468
7644_right,0,0.0
4438_halu,1,4.070898226517683
4438_right,0,1.3031881040429472
6161_halu,1,0.0
6161_right,0,0.0
7744_halu,1,3.878830139941693
7744_right,0,0.0
9587_halu,1,4.593562927879766
9587_right,0,0.0
8119_halu,1,4.372911984520663
8119_right,0,2.0661483294028944
6967_halu,1,3.779267690342429
6967_right,0,2.1279994975804866
5718_halu,1,3.47411073015964
5718_right,0,0.0
577_halu,1,3.6732775263678223
577_right,0,0.0
9833_halu,1,2.337555973887857
9833_right,0,3.0821478919769723
4102_halu,1,2.363125781999769
4102_right,0,0.0
7646_halu,1,5.022466705001854
7646_right,0,0.0
4151_halu,1,4.710400436297193
4151_right,0,1.7098437554146435
3130_halu,1,3.2336257756669773
3130_right,0,1.723305874953165
4890_halu,1,4.574740883057679
4890_right,0,2.92739314097694
9975_halu,1,0.0
9975_right,0,0.0
7471_halu,1,3.469272708073902
7471_right,0,0.0
1833_halu,1,4.284087334971873
1833_right,0,3.822091816449785
9148_halu,1,4.201444868123667
9148_right,0,0.0
4891_halu,1,4.453431492059754
4891_right,0,2.463379578834357
2287_halu,1,3.38271971957802
2287_right,0,0.0
1330_halu,1,4.238291898800721
1330_right,0,0.0
2771_halu,1,3.721251121611111
2771_right,0,2.751464179194617
3686_halu,1,4.680418842220435
3686_right,0,4.482914280181969
8283_halu,1,4.741870932575011
8283_right,0,2.384776821446904
5928_halu,1,2.4833622984769343
5928_right,0,0.0
637_halu,1,4.566779483163697
637_right,0,1.295786757962617
47_halu,1,2.279209778842376
47_right,0,0.8163952509971728
2602_halu,1,3.69472806675164
2602_right,0,0.9130995946138218
1965_halu,1,3.9906294361977808
1965_right,0,0.0
2168_halu,1,3.2207058773775463
2168_right,0,0.0
5049_halu,1,3.937130516829268
5049_right,0,2.7570542877307576
3334_halu,1,1.9230711015896456
3334_right,0,0.0
3019_halu,1,3.9402250143837
3019_right,0,2.166546326803384
8764_halu,1,3.688073636170714
8764_right,0,0.0
9176_halu,1,4.0009878082549
9176_right,0,0.0
1360_halu,1,2.902341089829608
1360_right,0,0.0
5798_halu,1,3.8470686105120513
5798_right,0,0.0
9400_halu,1,4.587402107696724
9400_right,0,0.0
3251_halu,1,3.4872989183761542
3251_right,0,0.0
6300_halu,1,2.0440036565172788
6300_right,0,0.0
2251_halu,1,3.987762660215692
2251_right,0,2.212497182457532
6027_halu,1,2.547339149710675
6027_right,0,0.0
1175_halu,1,3.9020159014845386
1175_right,0,1.1962193266642296
8799_halu,1,3.891805071694983
8799_right,0,0.0
3279_halu,1,4.668097049259151
3279_right,0,0.0
2973_halu,1,4.063962841870774
2973_right,0,0.0
3396_halu,1,2.042918132484697
3396_right,0,0.0
6939_halu,1,3.737215855133388
6939_right,0,0.0
965_halu,1,3.715442040521717
965_right,0,0.0
8574_halu,1,3.533618265653902
8574_right,0,2.02522635819203
742_halu,1,4.65609097905607
742_right,0,1.866666011559239
7514_halu,1,3.2752561672200726
7514_right,0,0.0
3314_halu,1,3.2470525651100117
3314_right,0,1.6153502381892346
4898_halu,1,2.5713363767820088
4898_right,0,0.0
9340_halu,1,1.9164409047122497
9340_right,0,0.0
4672_halu,1,2.4996141901264672
4672_right,0,4.137672218655709
8618_halu,1,3.394507766301464
8618_right,0,3.419929093509616
1217_halu,1,4.605090100504797
1217_right,0,2.5640449359567787
4397_halu,1,4.355166010804566
4397_right,0,0.0
6080_halu,1,2.99049433015856
6080_right,0,0.0
2614_halu,1,4.301136920142349
2614_right,0,2.083713180154659
2620_halu,1,3.8675950895898654
2620_right,0,1.3262837126320794
8714_halu,1,2.702404934842641
8714_right,0,1.1151390206975504
7282_halu,1,2.5693402849755715
7282_right,0,1.840562966142936
3379_halu,1,3.017326745646125
3379_right,0,2.0292521097715155
7301_halu,1,3.9106883969470334
7301_right,0,0.0
9857_halu,1,3.9878139555025887
9857_right,0,0.0
5605_halu,1,4.839949411752661
5605_right,0,2.631180396509252
9813_halu,1,4.498165581881014
9813_right,0,1.588705789119066
5786_halu,1,2.685238330562908
5786_right,0,0.6370771260757854
8518_halu,1,3.473687328166548
8518_right,0,0.0
6850_halu,1,3.9391497084020735
6850_right,0,0.0
1516_halu,1,2.768426381684771
1516_right,0,0.0
5098_halu,1,3.302486712070293
5098_right,0,0.0
7636_halu,1,4.522127971198745
7636_right,0,0.9794804250653196
9085_halu,1,3.1252680163581896
9085_right,0,1.815501190759104
8023_halu,1,2.947667830335285
8023_right,0,0.0
2392_halu,1,4.463467064520041
2392_right,0,0.0
586_halu,1,4.4409820801541615
586_right,0,1.754484493704049
3519_halu,1,5.445167497625561
3519_right,0,0.0
7653_halu,1,1.417059716366678
7653_right,0,0.9737436188057408
8946_halu,1,3.906867902050047
8946_right,0,0.0
850_halu,1,4.46423133339106
850_right,0,2.253684326391181
335_halu,1,3.0008868575205705
335_right,0,1.929382717257772
6634_halu,1,4.555435037821292
6634_right,0,2.107511874360936
8972_halu,1,5.133285991465623
8972_right,0,1.488962606457053
7493_halu,1,2.2548018215448007
7493_right,0,0.0
2868_halu,1,2.1696584771404264
2868_right,0,1.362819312817484
4872_halu,1,4.086449892741263
4872_right,0,0.0
3550_halu,1,5.117217957572184
3550_right,0,1.066486798343851
3842_halu,1,5.206018574672058
3842_right,0,2.0488540921235883
7262_halu,1,4.645113953042857
7262_right,0,0.0
5824_halu,1,3.130910159203008
5824_right,0,3.469601559139412
23_halu,1,2.5424047219418027
23_right,0,0.0
1453_halu,1,4.040381659255362
1453_right,0,0.0
1684_halu,1,2.9368655384347337
1684_right,0,4.912082141776364
2310_halu,1,4.549665337223292
2310_right,0,0.0
9063_halu,1,3.739875675573861
9063_right,0,0.0
9406_halu,1,4.34063455284847
9406_right,0,1.4895864573592392
381_halu,1,3.762844227421957
381_right,0,1.8457189869554207
5814_halu,1,0.0
5814_right,0,0.0
5550_halu,1,4.640003733016046
5550_right,0,0.0
9308_halu,1,4.205620275894892
9308_right,0,2.011373198046328
1618_halu,1,3.075652442055941
1618_right,0,0.0
789_halu,1,2.520125834153912
789_right,0,3.4208867159015632
5983_halu,1,3.39194687105134
5983_right,0,0.8254101757105533
8672_halu,1,4.089804595531929
8672_right,0,0.0
4475_halu,1,3.9470005300970135
4475_right,0,1.2173600531337432
5606_halu,1,4.485836264279199
5606_right,0,0.0
9312_halu,1,4.58182346153466
9312_right,0,0.7480872614783759
5648_halu,1,4.269212127451587
5648_right,0,2.594618709878177
6216_halu,1,2.5896979120579187
6216_right,0,1.4178234008226345
2286_halu,1,3.131346351543617
2286_right,0,0.5794062003338202
9993_halu,1,3.970156208574254
9993_right,0,1.3978423016125263
7578_halu,1,4.259753753697546
7578_right,0,0.0
1183_halu,1,3.580929541795874
1183_right,0,0.0
6001_halu,1,2.390564414461364
6001_right,0,0.0
5090_halu,1,2.7202278709805463
5090_right,0,1.7532487380208062
2516_halu,1,4.3998386948973085
2516_right,0,0.0
4122_halu,1,3.664459283022125
4122_right,0,0.0
5521_halu,1,3.7360794762264833
5521_right,0,2.9065980482291103
5627_halu,1,3.250430017368061
5627_right,0,0.0
8360_halu,1,4.610825179468113
8360_right,0,0.0
5872_halu,1,4.561462388373905
5872_right,0,0.0
8612_halu,1,3.75037566979466
8612_right,0,0.0
7727_halu,1,3.914287970785949
7727_right,0,0.0
5968_halu,1,2.2574188937131425
5968_right,0,2.5952576548517694
1180_halu,1,4.277968203978614
1180_right,0,0.0
8762_halu,1,4.449847608841844
8762_right,0,0.0
8235_halu,1,3.4963144525133862
8235_right,0,0.0
2818_halu,1,4.167044949749747
2818_right,0,4.905543408244531
9964_halu,1,3.2570198347705204
9964_right,0,0.0
8703_halu,1,1.8816593861273645
8703_right,0,0.0
6608_halu,1,4.459187819474748
6608_right,0,0.0
2820_halu,1,4.664756772230799
2820_right,0,0.0
7535_halu,1,2.338893502698673
7535_right,0,0.0
2260_halu,1,4.112062340126433
2260_right,0,0.0
2239_halu,1,4.486992416239205
2239_right,0,0.0
6021_halu,1,3.9981272684401854
6021_right,0,0.0
782_halu,1,3.2047151942326018
782_right,0,0.0
932_halu,1,1.212260171835624
932_right,0,0.7157890180859452
6202_halu,1,3.9724692858741295
6202_right,0,1.108064440101416
2412_halu,1,3.3945853587836936
2412_right,0,0.0
6997_halu,1,4.535962380675394
6997_right,0,0.0
9115_halu,1,2.761307757784072
9115_right,0,1.8856620702281683
1156_halu,1,3.519041254471545
1156_right,0,2.3665291681706973
8107_halu,1,4.188165493347091
8107_right,0,0.6351645731696478
5805_halu,1,2.426170439320168
5805_right,0,2.4471171115840007
4879_halu,1,3.9372862095898897
4879_right,0,0.0
3309_halu,1,4.678058343888199
3309_right,0,0.0
8961_halu,1,2.8838396862868443
8961_right,0,0.0
1702_halu,1,0.0
1702_right,0,0.0
2492_halu,1,2.338296210216087
2492_right,0,0.0
3706_halu,1,2.7009122717999947
3706_right,0,1.4725402088368769
8276_halu,1,2.578172075330813
8276_right,0,2.2975118242809947
286_halu,1,3.12624108274882
286_right,0,0.8388587448567258
1608_halu,1,4.317079166295478
1608_right,0,0.0
6631_halu,1,4.979140056130791
6631_right,0,2.350612634280524
8278_halu,1,1.9583599778565632
8278_right,0,0.0
7315_halu,1,4.31758408148044
7315_right,0,0.9909955174894034
2252_halu,1,4.742062159834666
2252_right,0,0.9853093136104778
7415_halu,1,2.4313412150971425
7415_right,0,3.950468483227238
8365_halu,1,4.532936542074781
8365_right,0,1.924366631605524
1891_halu,1,4.38182695487716
1891_right,0,0.0
5062_halu,1,2.9327590631759834
5062_right,0,0.0
6120_halu,1,4.029481907822405
6120_right,0,0.0
563_halu,1,4.365928472322334
563_right,0,0.0
291_halu,1,4.109591144816767
291_right,0,1.985222669483592
4716_halu,1,2.824467536643204
4716_right,0,0.0
7708_halu,1,4.483731378563184
7708_right,0,0.0
6349_halu,1,4.733445002120904
6349_right,0,2.1805000761429283
169_halu,1,2.605090639298224
169_right,0,0.0
267_halu,1,2.1683141356974387
267_right,0,0.0
4638_halu,1,3.034974214544491
4638_right,0,0.0
7077_halu,1,4.060480148057034
7077_right,0,0.0
3355_halu,1,3.795256774325247
3355_right,0,0.0
8279_halu,1,4.239945071464896
8279_right,0,2.483756100885578
315_halu,1,3.83793390662677
315_right,0,3.449065808033173
6728_halu,1,3.975704090654301
6728_right,0,1.2803992594350202
9495_halu,1,4.765920534075762
9495_right,0,0.0
4067_halu,1,3.646203440056605
4067_right,0,0.0
245_halu,1,4.544732780350673
245_right,0,0.0
252_halu,1,2.278517693859784
252_right,0,0.0
1111_halu,1,4.303280876529492
1111_right,0,1.9298156921877023
4801_halu,1,3.498188046757478
4801_right,0,0.0
1713_halu,1,3.537987004813361
1713_right,0,2.2979469804810493
50_halu,1,1.7275348198840743
50_right,0,0.0
1835_halu,1,4.076278933782822
1835_right,0,0.0
7896_halu,1,4.267571564281355
7896_right,0,0.0
3383_halu,1,4.133414596718504
3383_right,0,0.9828965377391968
6410_halu,1,2.5268145868290457
6410_right,0,1.9916415797182976
4313_halu,1,4.252608348665482
4313_right,0,3.2865610389778426
872_halu,1,4.117587344210115
872_right,0,0.0
1254_halu,1,4.709523498311942
1254_right,0,0.0
8881_halu,1,3.926645838205221
8881_right,0,1.7890898993079098
5851_halu,1,3.549985392598001
5851_right,0,2.687511892584432
5702_halu,1,3.914152572297055
5702_right,0,0.0
8103_halu,1,0.0
8103_right,0,0.0
2098_halu,1,4.085222984324557
2098_right,0,0.0
5128_halu,1,4.606293484723474
5128_right,0,0.0
248_halu,1,4.4410836512704615
248_right,0,0.0
6561_halu,1,4.122462828785838
6561_right,0,0.0
1339_halu,1,4.388046948870969
1339_right,0,0.0
7017_halu,1,2.66394283847589
7017_right,0,0.0
2110_halu,1,0.0
2110_right,0,2.728205528359829
1569_halu,1,3.733697528251296
1569_right,0,0.0
1726_halu,1,4.458867173835412
1726_right,0,1.993244027896499
8384_halu,1,2.7846586410407497
8384_right,0,0.0
6940_halu,1,4.428562424553637
6940_right,0,1.90313394116614
4395_halu,1,3.801324620165778
4395_right,0,2.339584400154253
2420_halu,1,3.194968030413029
2420_right,0,0.0
3045_halu,1,4.470524459611911
3045_right,0,2.652372118839025
5503_halu,1,3.54845983267704
5503_right,0,0.0
3703_halu,1,3.0287040168656305
3703_right,0,0.0
8191_halu,1,4.32462975814358
8191_right,0,0.0
5331_halu,1,2.992020630506657
5331_right,0,2.244917610307162
9808_halu,1,3.36815802644578
9808_right,0,1.606006260556634
447_halu,1,4.22176688861565
447_right,0,1.373894131541491
7894_halu,1,5.342235088094859
7894_right,0,0.0
8728_halu,1,3.452120944840971
8728_right,0,0.0
7828_halu,1,3.7740426593113456
7828_right,0,0.0
1768_halu,1,4.550796081193344
1768_right,0,0.0
6808_halu,1,4.606832611381366
6808_right,0,0.0
4704_halu,1,1.6420589329794657
4704_right,0,2.814168494175556
3869_halu,1,4.597354643396068
3869_right,0,1.913764718391782
1655_halu,1,3.876145394933413
1655_right,0,0.0
3187_halu,1,3.0850162495797018
3187_right,0,0.0
683_halu,1,4.364396454996286
683_right,0,0.0
4170_halu,1,4.646523323921579
4170_right,0,0.0
4477_halu,1,3.770068082086644
4477_right,0,0.0
461_halu,1,4.042729831763897
461_right,0,0.0
5764_halu,1,4.481066616080259
5764_right,0,2.612216019308615
7522_halu,1,4.743837984603903
7522_right,0,0.0
4502_halu,1,3.5864188235707872
4502_right,0,0.0
9709_halu,1,3.8918414951041727
9709_right,0,0.0
318_halu,1,1.7751809794107052
318_right,0,1.9511797094776209
1145_halu,1,4.3729389008359805
1145_right,0,0.0
5094_halu,1,4.69104394878281
5094_right,0,2.4425945743496054
1393_halu,1,3.9391568436048754
1393_right,0,0.0
6623_halu,1,4.422241591538161
6623_right,0,0.0
1501_halu,1,3.688663373458063
1501_right,0,2.676610837082097
6408_halu,1,2.436413052679512
6408_right,0,0.0
376_halu,1,0.0
376_right,0,0.0
410_halu,1,3.7609104498945727
410_right,0,2.005246903510277
1660_halu,1,3.080266459041136
1660_right,0,4.687300690433724
3151_halu,1,4.2123632749533
3151_right,0,1.0661357981773216
1623_halu,1,3.296502058746983
1623_right,0,0.0
5609_halu,1,3.1465264854191592
5609_right,0,1.6045628856133425
8532_halu,1,3.35713246866507
8532_right,0,1.0621634744259836
5802_halu,1,4.073027231045309
5802_right,0,0.0
5306_halu,1,4.701018847785782
5306_right,0,1.2280040013913165
7086_halu,1,2.454875254340771
7086_right,0,0.0
